identity_key,project_code,alternate_identifier,first_observed_month,last_observed_month,number_of_months,consecutive_months,gaps,months_before_first_revision,months_before_last_revision,eligible_cutoffs_3m,eligible_cutoffs_6m
P:619202,619202,,2026-02,2026-07,6,6,0,1,5,3,0
P:619203,619203,,2026-02,2026-07,6,6,0,1,5,3,0
P:619204,619204,,2026-06,2026-07,2,2,0,,,0,0
P:619205,619205,,2026-02,2026-07,6,6,0,1,5,3,0
P:619206,619206,,2026-02,2026-07,6,6,0,1,1,3,0
P:619207,619207,,2026-02,2026-07,6,6,0,1,3,3,0
P:619208,619208,,2026-02,2026-07,6,6,0,1,3,3,0
P:619209,619209,,2026-02,2026-05,4,4,0,1,1,1,0
P:619210,619210,,2026-02,2026-07,6,6,0,1,5,3,0
P:619211,619211,,2026-02,2026-07,6,6,0,1,3,3,0
P:619212,619212,,2026-02,2026-07,6,6,0,1,3,3,0
P:619213,619213,,2026-02,2026-07,6,6,0,1,5,3,0
P:619214,619214,,2026-02,2026-07,6,6,0,1,3,3,0
P:619215,619215,,2026-02,2026-07,6,6,0,1,3,3,0
P:619216,619216,,2026-02,2026-07,6,6,0,1,4,3,0
P:619217,619217,,2026-02,2026-07,6,6,0,1,5,3,0
P:619218,619218,,2026-02,2026-07,6,6,0,1,5,3,0
P:619219,619219,,2026-02,2026-07,6,6,0,1,2,3,0
P:619220,619220,,2026-02,2026-07,6,6,0,1,2,3,0
P:619221,619221,,2026-07,2026-07,1,1,0,,,0,0
P:619222,619222,,2026-02,2026-07,6,6,0,1,5,3,0
P:619223,619223,,2026-04,2026-07,4,4,0,,,1,0
P:619224,619224,,2026-02,2026-07,6,6,0,,,3,0
P:619225,619225,,2026-02,2026-07,6,6,0,,,3,0
P:619226,619226,,2026-02,2026-07,6,6,0,,,3,0
P:619227,619227,,2026-04,2026-07,4,4,0,,,1,0
P:619228,619228,,2026-04,2026-07,4,4,0,,,1,0
P:619229,619229,,2026-05,2026-06,2,2,0,,,0,0
P:619248,619248,,2026-06,2026-07,2,2,0,,,0,0
P:619251,619251,,2026-03,2026-07,5,5,0,,,2,0
P:619253,619253,,2026-04,2026-07,4,4,0,,,1,0
P:619265,619265,,2026-07,2026-07,1,1,0,,,0,0
P:619270,619270,,2026-06,2026-07,2,2,0,1,1,0,0
P:619271,619271,,2026-06,2026-07,2,2,0,,,0,0
P:619289,619289,,2026-03,2026-07,5,5,0,2,2,2,0
P:619291,619291,,2026-03,2026-06,4,4,0,1,1,1,0
P:619292,619292,,2026-03,2026-07,5,5,0,1,4,2,0
P:619293,619293,,2026-03,2026-07,5,5,0,,,2,0
P:619294,619294,,2026-03,2026-07,5,5,0,,,2,0
P:619295,619295,,2026-03,2026-07,5,5,0,,,2,0
P:619297,619297,,2026-07,2026-07,1,1,0,,,0,0
P:619298,619298,,2026-06,2026-07,2,2,0,,,0,0
P:619299,619299,,2026-06,2026-07,2,2,0,,,0,0
P:619300,619300,,2026-06,2026-07,2,2,0,,,0,0
P:619301,619301,,2026-03,2026-07,5,5,0,1,4,2,0
P:619305,619305,,2026-03,2026-07,5,5,0,2,2,2,0
P:619306,619306,,2026-03,2026-07,5,5,0,1,4,2,0
P:619307,619307,,2026-03,2026-07,5,5,0,1,2,2,0
P:619308,619308,,2026-03,2026-07,5,5,0,1,4,2,0
P:619311,619311,,2026-04,2026-07,4,4,0,3,3,1,0
P:619312,619312,,2026-04,2026-07,4,4,0,,,1,0
P:619313,619313,,2026-04,2026-07,4,4,0,,,1,0
P:619314,619314,,2026-04,2026-07,4,4,0,,,1,0
P:619316,619316,,2026-04,2026-07,4,4,0,,,1,0
P:619317,619317,,2026-04,2026-07,4,4,0,1,3,1,0
P:619318,619318,,2026-04,2026-07,4,4,0,,,1,0
P:619320,619320,,2026-04,2026-05,2,2,0,,,0,0
P:619321,619321,,2026-05,2026-07,3,3,0,,,0,0
P:619326,619326,,2026-05,2026-06,2,2,0,,,0,0
P:619328,619328,,2026-05,2026-07,3,3,0,,,0,0
P:619341,619341,,2026-05,2026-07,3,3,0,2,2,0,0
P:619347,619347,,2026-06,2026-07,2,2,0,,,0,0
P:63246,63246,,2025-09,2026-01,5,5,0,,,2,0
P:635651,635651,,2026-07,2026-07,1,1,0,,,0,0
P:660056,660056,,2026-07,2026-07,1,1,0,,,0,0
P:665021,665021,,2026-07,2026-07,1,1,0,,,0,0
P:701091,701091,,2025-07,2025-10,4,4,0,,,1,0
P:701101,701101,N04000082,2025-07,2026-07,13,13,0,5,10,10,7
P:701105,701105,N04000095,2025-07,2026-05,11,11,0,4,6,8,5
P:701107,701107,N04000091,2025-07,2026-07,13,13,0,4,12,10,7
P:701113,701113,N04000114,2025-07,2026-07,13,13,0,,,10,7
P:701121,701121,N04000103,2025-07,2026-07,13,13,0,4,12,10,7
P:701122,701122,N04000113,2025-07,2026-07,13,13,0,8,8,10,7
P:701126,701126,N04000099,2025-07,2026-07,13,13,0,10,12,10,7
P:701127,701127,N04000101,2025-07,2026-07,13,13,0,3,10,10,7
P:701128,701128,N04000104,2025-07,2026-07,13,13,0,5,5,10,7
P:701167,701167,N28000150,2025-09,2026-07,11,11,0,2,10,8,5
P:701168,701168,,2025-12,2026-07,8,8,0,,,5,2
P:701170,701170,,2025-12,2026-07,8,8,0,5,5,5,2
P:701171,701171,N21000031,2025-07,2026-07,13,13,0,4,12,10,7
P:701172,701172,,2025-12,2026-07,8,8,0,7,7,5,2
P:701173,701173,N21000032,2025-07,2026-07,13,13,0,4,4,10,7
P:701228,701228,,2025-07,2026-07,13,13,0,1,8,10,7
P:701263,701263,N16000513,2025-07,2026-05,9,5,2,8,8,4,4
P:701269,701269,,2025-07,2025-07,1,1,0,,,0,0
P:701289,701289,N16000412,2025-07,2026-07,8,6,5,7,12,3,1
P:701324,701324,N16000386,2025-07,2026-07,8,6,5,7,12,3,1
P:701329,701329,N16000409,2025-07,2026-07,8,6,5,7,12,3,1
P:701330,701330,,2025-07,2026-07,13,13,0,5,12,10,7
P:701338,701338,,2025-07,2026-07,13,13,0,,,10,7
P:701343,701343,N16000388,2025-07,2026-06,12,12,0,5,5,9,6
P:701344,701344,N16000391,2025-07,2026-07,13,13,0,5,8,10,7
P:701346,701346,,2025-07,2026-07,13,13,0,8,12,10,7
P:701349,701349,,2025-07,2026-07,13,13,0,2,12,10,7
P:701350,701350,N16000449,2025-09,2026-02,6,6,0,1,3,3,0
P:701370,701370,,2025-07,2026-07,13,13,0,1,1,10,7
P:701371,701371,,2025-07,2025-08,2,2,0,,,0,0
P:701372,701372,,2025-07,2026-07,13,13,0,1,2,10,7
P:701376,701376,,2025-07,2026-07,13,13,0,1,1,10,7
P:701377,701377,,2025-07,2026-07,13,13,0,1,2,10,7
P:701383,701383,,2025-07,2026-07,13,13,0,,,10,7
P:701384,701384,,2025-07,2025-07,1,1,0,,,0,0
P:701386,701386,,2025-07,2026-07,13,13,0,2,2,10,7
P:701388,701388,,2025-07,2025-07,1,1,0,,,0,0
P:701390,701390,,2025-07,2025-07,1,1,0,,,0,0
P:701391,701391,,2025-07,2026-07,13,13,0,1,12,10,7
P:701392,701392,,2025-07,2025-07,1,1,0,,,0,0
P:701395,701395,,2025-07,2026-06,12,12,0,,,9,6
P:701396,701396,,2025-07,2026-07,13,13,0,,,10,7
P:701398,701398,,2025-07,2026-07,13,13,0,1,1,10,7
P:701399,701399,,2025-07,2026-07,13,13,0,6,6,10,7
P:701400,701400,,2025-07,2026-07,13,13,0,10,10,10,7
P:701402,701402,,2026-02,2026-07,6,6,0,,,3,0
P:701404,701404,,2025-07,2026-07,13,13,0,2,2,10,7
P:701405,701405,,2025-07,2026-07,8,6,5,7,12,3,1
P:701406,701406,,2025-07,2026-06,12,12,0,,,9,6
P:701408,701408,,2025-07,2026-07,13,13,0,1,1,10,7
P:701410,701410,,2025-07,2026-07,13,13,0,1,1,10,7
P:701411,701411,,2025-07,2026-07,13,13,0,8,8,10,7
P:701412,701412,,2025-07,2026-07,13,13,0,12,12,10,7
P:701415,701415,N30000002,2025-07,2026-07,13,13,0,12,12,10,7
P:701530,701530,,2026-02,2026-07,6,6,0,,,3,0
P:701564,701564,,2025-09,2025-10,2,2,0,,,0,0
P:701565,701565,,2025-07,2026-07,13,13,0,1,12,10,7
P:701568,701568,,2025-09,2026-02,6,6,0,,,3,0
P:701570,701570,,2025-09,2026-07,11,11,0,,,8,5
P:701574,701574,,2025-07,2026-07,13,13,0,,,10,7
P:701576,701576,,2025-07,2026-02,8,8,0,,,5,2
P:701577,701577,,2025-07,2026-03,9,9,0,,,6,3
P:701586,701586,,2025-07,2026-03,9,9,0,,,6,3
P:701593,701593,,2025-07,2026-07,8,6,5,7,12,3,1
P:701597,701597,,2026-02,2026-07,6,6,0,3,3,3,0
P:701598,701598,,2025-07,2026-07,13,13,0,1,10,10,7
P:701599,701599,,2025-07,2026-07,13,13,0,4,10,10,7
P:701600,701600,,2025-07,2026-02,8,8,0,,,5,2
P:701602,701602,,2025-07,2026-07,13,13,0,1,10,10,7
P:701657,701657,,2025-07,2026-07,13,13,0,10,10,10,7
P:701658,701658,,2025-07,2026-07,13,13,0,10,10,10,7
P:701661,701661,,2026-07,2026-07,1,1,0,,,0,0
P:701662,701662,,2026-07,2026-07,1,1,0,,,0,0
P:701668,701668,,2026-04,2026-07,4,4,0,,,1,0
P:701719,701719,,2025-07,2026-07,13,13,0,9,10,10,7
P:701745,701745,,2025-07,2026-07,13,13,0,,,10,7
P:701766,701766,,2025-07,2026-07,13,13,0,9,9,10,7
P:701991,701991,,2025-07,2026-07,13,13,0,9,9,10,7
P:702355,702355,,2025-07,2026-04,10,10,0,,,7,4
P:702522,702522,,2025-07,2025-07,1,1,0,,,0,0
P:702524,702524,,2025-07,2025-07,1,1,0,,,0,0
P:702540,702540,,2025-07,2025-07,1,1,0,,,0,0
P:702544,702544,,2025-07,2025-07,1,1,0,,,0,0
P:702555,702555,,2025-07,2025-07,1,1,0,,,0,0
P:702612,702612,,2025-07,2025-07,1,1,0,,,0,0
P:702625,702625,N28000124,2025-07,2026-07,13,13,0,,,10,7
P:702626,702626,N28000125,2025-07,2026-07,13,13,0,,,10,7
P:702627,702627,N28000148,2025-07,2026-07,13,13,0,12,12,10,7
P:702628,702628,N28000144,2025-07,2026-07,13,13,0,12,12,10,7
P:702629,702629,N28000145,2025-07,2026-07,13,13,0,,,10,7
P:702630,702630,N28000138,2025-07,2026-07,13,13,0,10,12,10,7
P:702631,702631,N28000137,2025-07,2026-02,8,8,0,,,5,2
P:702632,702632,N28000135,2025-07,2026-07,13,13,0,7,12,10,7
P:702633,702633,N28000134,2026-02,2026-02,1,1,0,,,0,0
P:702635,702635,N28000058,2025-07,2026-07,13,13,0,12,12,10,7
P:702637,702637,N28000086,2025-07,2026-07,8,6,5,1,12,3,1
P:702639,702639,N28000122,2025-07,2026-04,10,10,0,1,9,7,4
P:702658,702658,N28000155,2025-07,2026-07,13,13,0,,,10,7
P:702664,702664,N28000158,2025-07,2026-07,13,13,0,,,10,7
P:702665,702665,N28000151,2025-07,2026-07,13,13,0,,,10,7
P:702668,702668,,2025-07,2026-07,8,6,5,,,3,1
P:702674,702674,,2025-08,2026-07,12,12,0,3,9,9,6
P:702682,702682,,2025-08,2025-10,3,3,0,,,0,0
P:702699,702699,,2025-08,2026-07,12,12,0,1,7,9,6
P:702734,702734,,2025-08,2026-07,12,12,0,7,7,9,6
P:702735,702735,,2025-08,2026-03,8,8,0,3,7,5,2
P:702741,702741,,2025-08,2026-07,12,12,0,7,7,9,6
P:702742,702742,,2025-08,2026-07,12,12,0,7,7,9,6
P:702746,702746,,2025-08,2026-07,12,12,0,7,7,9,6
P:702760,702760,,2025-08,2026-07,12,12,0,4,7,9,6
P:702764,702764,,2025-08,2026-03,8,8,0,4,7,5,2
P:702793,702793,,2025-08,2026-07,12,12,0,4,8,9,6
P:702798,702798,,2025-08,2026-03,8,8,0,4,7,5,2
P:702808,702808,,2025-08,2026-07,12,12,0,3,9,9,6
P:702810,702810,,2025-08,2026-07,12,12,0,4,8,9,6
P:702833,702833,,2025-08,2026-07,12,12,0,4,9,9,6
P:702840,702840,,2025-08,2026-04,9,9,0,4,7,6,3
P:702842,702842,,2025-08,2025-11,4,4,0,1,1,1,0
P:702851,702851,,2025-08,2026-06,11,11,0,4,9,8,5
P:702854,702854,,2025-08,2026-04,9,9,0,4,8,6,3
P:702948,702948,,2025-08,2026-01,6,6,0,4,5,3,0
P:702949,702949,,2025-08,2026-07,12,12,0,2,9,9,6
P:702958,702958,,2026-04,2026-07,4,4,0,1,1,1,0
P:703021,703021,,2025-08,2026-07,12,12,0,5,9,9,6
P:703057,703057,,2025-08,2026-07,12,12,0,4,9,9,6
P:703585,703585,N22000543,2025-07,2026-06,12,12,0,1,2,9,6
P:703586,703586,N22000542,2025-07,2026-07,13,13,0,2,12,10,7
P:704495,704495,,2025-07,2026-07,13,13,0,6,6,10,7
P:705244,705244,,2025-07,2026-07,13,13,0,,,10,7
P:705252,705252,,2025-08,2026-06,11,11,0,,,8,5
P:705253,705253,,2025-08,2026-07,12,12,0,8,8,9,6
P:705298,705298,,2025-07,2026-07,13,13,0,,,10,7
P:705300,705300,,2025-07,2025-11,5,5,0,,,2,0
P:705356,705356,,2025-07,2026-07,13,13,0,1,12,10,7
P:705357,705357,N22000615,2025-07,2026-07,13,13,0,1,12,10,7
P:705358,705358,,2025-07,2026-07,13,13,0,12,12,10,7
P:705359,705359,,2025-07,2026-07,13,13,0,7,12,10,7
P:705362,705362,N22000181,2025-07,2026-06,12,12,0,,,9,6
P:705363,705363,,2025-07,2025-07,1,1,0,,,0,0
P:705364,705364,,2025-07,2026-06,12,12,0,4,4,9,6
P:705366,705366,,2025-07,2026-07,13,13,0,9,12,10,7
P:705368,705368,N22000177,2025-07,2026-07,13,13,0,12,12,10,7
P:705373,705373,N22000476,2025-07,2026-07,13,13,0,12,12,10,7
P:705375,705375,,2025-07,2026-07,13,13,0,3,12,10,7
P:705385,705385,N22000219,2025-07,2026-07,13,13,0,12,12,10,7
P:705391,705391,,2025-08,2026-07,12,12,0,11,11,9,6
P:705392,705392,N22000124,2025-07,2026-07,13,13,0,6,12,10,7
P:705394,705394,,2026-04,2026-07,4,4,0,3,3,1,0
P:705396,705396,,2026-04,2026-06,3,3,0,,,0,0
P:705400,705400,,2025-07,2025-07,1,1,0,,,0,0
P:705401,705401,,2025-07,2026-07,13,13,0,2,12,10,7
P:705410,705410,,2026-04,2026-07,4,4,0,3,3,1,0
P:705419,705419,N22000148,2025-07,2026-07,13,13,0,12,12,10,7
P:705424,705424,N22000467,2025-07,2026-07,13,13,0,1,12,10,7
P:705428,705428,,2025-07,2026-06,12,12,0,,,9,6
P:705429,705429,N22000406,2025-07,2026-06,7,5,5,7,7,2,1
P:705432,705432,N22000102,2025-07,2026-07,13,13,0,2,12,10,7
P:705433,705433,N22000602,2025-07,2026-07,13,13,0,,,10,7
P:705434,705434,,2025-07,2026-06,12,12,0,,,9,6
P:705436,705436,,2025-07,2026-06,12,12,0,,,9,6
P:705437,705437,N22000032,2025-07,2026-06,12,12,0,,,9,6
P:705444,705444,,2025-07,2026-07,13,13,0,4,9,10,7
P:705450,705450,N22000207,2025-07,2026-07,13,13,0,,,10,7
P:705453,705453,N22000139,2025-07,2026-07,13,13,0,1,12,10,7
P:705454,705454,N22000138,2025-07,2026-07,13,13,0,12,12,10,7
P:705457,705457,N22000120,2025-07,2026-07,13,13,0,1,12,10,7
P:705458,705458,N22000142,2025-07,2026-07,13,13,0,1,12,10,7
P:705464,705464,,2026-04,2026-06,3,3,0,,,0,0
P:705479,705479,N22000480,2025-07,2026-07,13,13,0,12,12,10,7
P:705480,705480,,2025-07,2026-07,13,13,0,12,12,10,7
P:705481,705481,,2025-07,2026-07,12,11,1,12,12,9,6
P:705482,705482,N22000158,2025-07,2026-06,12,12,0,,,9,6
P:705489,705489,,2026-04,2026-07,3,2,1,1,3,1,0
P:705490,705490,N22000299,2025-07,2026-07,13,13,0,12,12,10,7
P:705491,705491,N22000308,2025-07,2026-07,13,13,0,12,12,10,7
P:705492,705492,N22000486,2025-07,2026-07,13,13,0,12,12,10,7
P:705493,705493,,2026-04,2026-07,4,4,0,3,3,1,0
P:705494,705494,N22000279,2025-07,2026-07,13,13,0,12,12,10,7
P:705495,705495,N22000258,2025-07,2026-07,13,13,0,12,12,10,7
P:705496,705496,N22000256,2025-07,2026-07,13,13,0,12,12,10,7
P:705497,705497,,2026-04,2026-07,4,4,0,,,1,0
P:705498,705498,N22000233,2025-07,2026-07,13,13,0,1,12,10,7
P:705500,705500,N22000250,2025-07,2026-07,13,13,0,1,12,10,7
P:705502,705502,N22000356,2025-07,2026-07,13,13,0,1,12,10,7
P:705503,705503,N22000359,2025-07,2026-03,9,9,0,1,1,6,3
P:705504,705504,N22000360,2025-07,2026-07,13,13,0,1,12,10,7
P:705505,705505,N22000362,2025-07,2026-07,13,13,0,1,12,10,7
P:705506,705506,N22000361,2025-07,2026-07,13,13,0,1,10,10,7
P:705507,705507,N22000358,2025-07,2026-07,13,13,0,1,12,10,7
P:705510,705510,N22000316,2025-07,2026-07,13,13,0,12,12,10,7
P:705511,705511,N22000376,2025-07,2026-07,13,13,0,12,12,10,7
P:705512,705512,N22000377,2025-07,2026-07,13,13,0,12,12,10,7
P:705513,705513,N22000379,2025-07,2026-07,13,13,0,12,12,10,7
P:705514,705514,N22000380,2025-07,2026-07,13,13,0,7,12,10,7
P:705515,705515,N22000381,2025-07,2026-07,13,13,0,12,12,10,7
P:705520,705520,,2025-08,2025-11,4,4,0,,,1,0
P:705526,705526,N22000329,2025-07,2026-07,13,13,0,12,12,10,7
P:705527,705527,N22000472,2025-07,2026-07,13,13,0,12,12,10,7
P:705528,705528,N22000473,2025-07,2026-07,13,13,0,2,12,10,7
P:705562,705562,N22000134,2025-07,2026-07,13,13,0,1,12,10,7
P:705566,705566,,2025-07,2025-09,3,3,0,,,0,0
P:705567,705567,N22000468,2025-07,2026-07,13,13,0,2,12,10,7
P:705572,705572,N22000388,2025-07,2026-07,13,13,0,12,12,10,7
P:705583,705583,N22000281,2025-08,2026-07,12,12,0,11,11,9,6
P:705588,705588,N22000583,2025-07,2026-07,13,13,0,12,12,10,7
P:705598,705598,N22000496,2025-07,2026-07,13,13,0,12,12,10,7
P:705608,705608,N22000495,2025-07,2026-07,13,13,0,,,10,7
P:705610,705610,N22000587,2025-07,2026-07,13,13,0,6,12,10,7
P:705612,705612,N22000261,2025-07,2026-06,12,12,0,,,9,6
P:705613,705613,N22000367,2025-07,2026-06,12,12,0,,,9,6
P:705616,705616,N22000484,2025-07,2026-07,13,13,0,4,12,10,7
P:705617,705617,N22000420,2025-07,2026-07,13,13,0,12,12,10,7
P:705628,705628,N22000396,2025-07,2026-07,13,13,0,3,3,10,7
P:705629,705629,N22000506,2025-07,2026-07,13,13,0,4,8,10,7
P:705632,705632,N22000586,2025-07,2026-07,13,13,0,12,12,10,7
P:705633,705633,N22000368,2025-07,2026-06,12,12,0,,,9,6
P:705635,705635,N22000399,2025-07,2026-07,12,7,1,3,8,8,6
P:705638,705638,N22000620,2025-07,2026-07,13,13,0,2,12,10,7
P:705639,705639,N22000619,2025-07,2026-07,13,13,0,2,12,10,7
P:705648,705648,N22000369,2025-07,2026-06,12,12,0,5,5,9,6
P:705650,705650,N22000297,2025-09,2026-06,10,10,0,,,7,4
P:705651,705651,,2025-07,2026-02,8,8,0,,,5,2
P:705659,705659,N22000554,2025-07,2026-07,13,13,0,12,12,10,7
P:705660,705660,N22000351,2025-07,2026-06,12,12,0,1,1,9,6
P:705661,705661,N22000416,2025-07,2026-07,13,13,0,8,12,10,7
P:705662,705662,N22000333,2025-07,2026-02,8,8,0,,,5,2
P:705663,705663,N22000621,2025-07,2026-07,13,13,0,12,12,10,7
P:705667,705667,,2025-07,2026-07,13,13,0,12,12,10,7
P:705668,705668,N22000595,2025-07,2026-07,13,13,0,5,12,10,7
P:705694,705694,,2025-07,2025-11,5,5,0,,,2,0
P:705708,705708,,2025-07,2025-11,5,5,0,,,2,0
P:705710,705710,,2025-07,2025-11,5,5,0,,,2,0
P:705712,705712,,2025-07,2025-11,5,5,0,,,2,0
P:705717,705717,,2025-07,2025-11,5,5,0,,,2,0
P:705720,705720,,2025-07,2025-11,5,5,0,,,2,0
P:705721,705721,,2025-07,2025-11,5,5,0,4,4,2,0
P:705722,705722,,2025-07,2025-11,5,5,0,,,2,0
P:705726,705726,,2025-07,2025-11,5,5,0,,,2,0
P:705730,705730,N22000111,2025-07,2026-06,7,5,5,7,7,2,1
P:705735,705735,N22000513,2025-07,2026-07,13,13,0,1,12,10,7
P:705741,705741,N22000517,2025-07,2026-07,13,13,0,12,12,10,7
P:705742,705742,N22000516,2025-07,2026-07,11,8,2,12,12,8,5
P:705743,705743,,2025-07,2025-08,2,2,0,,,0,0
P:705747,705747,,2026-04,2026-06,3,3,0,,,0,0
P:705752,705752,N22000593,2025-07,2026-07,13,13,0,12,12,10,7
P:705755,705755,,2025-07,2025-08,2,2,0,,,0,0
P:705756,705756,,2025-07,2025-08,2,2,0,,,0,0
P:705761,705761,N22000559,2025-07,2026-07,13,13,0,12,12,10,7
P:705762,705762,,2026-04,2026-06,3,3,0,,,0,0
P:705763,705763,N22000601,2025-07,2026-06,12,12,0,,,9,6
P:705764,705764,N22000503,2025-07,2026-07,13,13,0,1,12,10,7
P:705765,705765,N22000611,2025-07,2026-07,13,13,0,12,12,10,7
P:705766,705766,N22000546,2025-07,2026-07,13,13,0,2,12,10,7
P:705767,705767,,2025-07,2025-08,2,2,0,,,0,0
P:705771,705771,N22000563,2025-08,2026-06,11,11,0,,,8,5
P:705772,705772,N22000544,2025-07,2026-07,13,13,0,1,1,10,7
P:705774,705774,N22000562,2025-07,2026-07,13,13,0,,,10,7
P:705777,705777,N22000564,2025-07,2026-07,13,13,0,,,10,7
P:705779,705779,,2025-07,2025-11,5,5,0,,,2,0
P:705780,705780,N22000598,2025-07,2026-07,13,13,0,4,8,10,7
P:705782,705782,N22000590,2025-07,2026-07,13,13,0,6,12,10,7
P:705783,705783,N22000584,2025-07,2026-07,13,13,0,2,12,10,7
P:705784,705784,,2025-07,2025-11,5,5,0,,,2,0
P:705785,705785,N22000508,2025-07,2026-07,13,13,0,12,12,10,7
P:705789,705789,,2025-07,2026-01,7,7,0,,,4,1
P:705793,705793,,2026-01,2026-07,7,7,0,,,4,1
P:705799,705799,N22000629,2025-07,2026-06,12,12,0,,,9,6
P:705863,705863,,2025-07,2025-09,3,3,0,1,1,0,0
P:705912,705912,,2025-07,2026-06,12,12,0,,,9,6
P:705918,705918,N22000545,2025-07,2026-06,8,6,4,,,3,2
P:705919,705919,N22000553,2025-07,2026-07,13,13,0,,,10,7
P:705933,705933,N22000536,2025-07,2026-07,13,13,0,12,12,10,7
P:705941,705941,,2026-02,2026-07,6,6,0,,,3,0
P:706718,706718,N04000100,2025-07,2026-07,13,13,0,,,10,7
P:706724,706724,N04000083,2025-07,2026-07,13,13,0,5,8,10,7
P:706757,706757,N22000622,2025-07,2026-06,12,12,0,5,5,9,6
P:706759,706759,N22000350,2025-07,2026-07,13,13,0,1,12,10,7
P:706763,706763,N22000535,2025-07,2026-07,13,13,0,6,12,10,7
P:706775,706775,,2025-07,2026-07,8,6,5,7,12,3,1
P:706776,706776,N22000108,2025-07,2026-06,12,12,0,,,9,6
P:706777,706777,N22000109,2025-07,2026-06,12,12,0,5,5,9,6
P:706779,706779,N22000092,2025-07,2026-06,12,12,0,,,9,6
P:706780,706780,N22000627,2025-07,2026-06,7,5,5,,,2,1
P:706781,706781,,2025-07,2026-06,7,5,5,,,2,1
P:706811,706811,N12000124,2025-07,2026-07,13,13,0,5,12,10,7
P:706835,706835,N22000557,2025-07,2026-06,11,9,1,,,8,5
P:706836,706836,,2026-04,2026-07,4,4,0,3,3,1,0
P:706837,706837,N22000529,2025-08,2026-07,12,12,0,,,9,6
P:706844,706844,,2025-08,2025-11,4,4,0,,,1,0
P:706854,706854,N22000580,2025-07,2026-07,13,13,0,4,4,10,7
P:706856,706856,,2025-07,2025-07,1,1,0,,,0,0
P:706860,706860,N22000524,2025-08,2026-07,12,12,0,11,11,9,6
P:706865,706865,,2026-04,2026-07,4,4,0,,,1,0
P:706866,706866,N22000607,2025-07,2026-07,13,13,0,12,12,10,7
P:706898,706898,,2025-07,2026-06,12,12,0,,,9,6
P:706922,706922,,2025-07,2026-06,12,12,0,,,9,6
P:706940,706940,,2025-08,2026-06,11,11,0,,,8,5
P:706942,706942,,2025-08,2026-06,11,11,0,,,8,5
P:706950,706950,,2025-09,2026-06,10,10,0,3,3,7,4
P:706965,706965,,2026-05,2026-07,3,3,0,,,0,0
P:706966,706966,,2026-05,2026-07,3,3,0,,,0,0
P:706988,706988,,2026-05,2026-07,3,3,0,,,0,0
P:706989,706989,,2026-05,2026-07,3,3,0,,,0,0
P:707016,707016,,2026-05,2026-07,3,3,0,,,0,0
P:707017,707017,,2026-05,2026-07,3,3,0,,,0,0
P:707018,707018,,2026-05,2026-07,3,3,0,,,0,0
P:707019,707019,,2026-05,2026-07,3,3,0,,,0,0
P:707020,707020,,2026-01,2026-07,7,7,0,,,4,1
P:707021,707021,,2026-01,2026-07,7,7,0,,,4,1
P:707022,707022,,2026-01,2026-07,7,7,0,,,4,1
P:707039,707039,,2026-01,2026-07,7,7,0,6,6,4,1
P:707044,707044,,2026-01,2026-07,7,7,0,,,4,1
P:707045,707045,,2026-01,2026-07,7,7,0,,,4,1
P:707046,707046,,2026-01,2026-07,7,7,0,,,4,1
P:707049,707049,,2026-01,2026-07,7,7,0,,,4,1
P:707050,707050,,2026-01,2026-07,7,7,0,,,4,1
P:707051,707051,,2026-05,2026-07,3,3,0,,,0,0
P:707052,707052,,2026-05,2026-07,3,3,0,,,0,0
P:707057,707057,,2026-05,2026-07,3,3,0,,,0,0
P:707058,707058,,2026-01,2026-07,7,7,0,,,4,1
P:707059,707059,,2026-01,2026-07,7,7,0,,,4,1
P:707067,707067,,2026-05,2026-07,3,3,0,,,0,0
P:707069,707069,,2026-01,2026-07,7,7,0,,,4,1
P:707070,707070,,2026-01,2026-07,7,7,0,,,4,1
P:707086,707086,,2026-01,2026-07,7,7,0,,,4,1
P:707087,707087,,2026-01,2026-07,7,7,0,,,4,1
P:707215,707215,,2025-07,2026-07,13,13,0,5,5,10,7
P:707229,707229,,2025-09,2026-07,11,11,0,8,8,8,5
P:707267,707267,,2025-07,2026-03,9,9,0,,,6,3
P:707410,707410,,2026-01,2026-07,7,7,0,,,4,1
P:707414,707414,,2026-05,2026-05,1,1,0,,,0,0
P:707419,707419,,2026-04,2026-07,4,4,0,1,1,1,0
P:707420,707420,,2026-07,2026-07,1,1,0,,,0,0
P:708655,708655,,2025-07,2025-08,2,2,0,,,0,0
P:708662,708662,,2025-07,2026-03,9,9,0,,,6,3
P:708687,708687,,2026-06,2026-07,2,2,0,,,0,0
P:709747,709747,N18000297,2025-07,2026-07,13,13,0,,,10,7
P:709748,709748,,2025-07,2025-11,5,5,0,,,2,0
P:709749,709749,N26000114,2025-09,2026-02,6,6,0,,,3,0
P:709750,709750,,2025-07,2026-07,13,13,0,5,5,10,7
P:709752,709752,N16000432,2025-07,2026-07,13,13,0,8,8,10,7
P:709753,709753,N16000478,2025-07,2026-07,13,13,0,3,10,10,7
P:709754,709754,N16000484,2025-07,2026-07,13,13,0,,,10,7
P:709755,709755,N16000494,2025-07,2026-07,13,13,0,,,10,7
P:709757,709757,N16000497,2025-07,2026-04,10,10,0,,,7,4
P:709758,709758,N16000498,2025-07,2026-04,10,10,0,,,7,4
P:709759,709759,N16000512,2025-07,2026-07,13,13,0,,,10,7
