project_code,identity_key,project_name,prediction_month,cutoff_target,future_target,target_change_month,shift_months,original_end_date,revised_end_date,december_2025_target,january_2026_target,february_2026_target,previous_report_target,march_2026_target,april_2026_target,next_report_target,source_file,source_page,source_section,label_value,sampled_for_source_review,source_months_verified,review_status,notes
618265,P:618265,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Miranpur Katra to radhaita section of NH-730CKm.114.000 to Km 137.250pakage-III in state of Uttar Pradesh undergreen national Highway Corridor ProjectGNHCP with,2026-02,12/2025,04/2026,2026-03,4,07/2024,04/2026,12/2025,12/2025,12/2025,12/2025,04/2026,06/2026,06/2026,FlashReport_March_2026.pdf,147,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618498,P:618498,6L Greenfield Kanpur - Lucknow Expressway Pkg II from km. 28.500 to km.,2026-02,02/2026,04/2026,2026-03,2,05/2025,04/2026,05/2025,05/2025,02/2026,02/2026,04/2026,04/2026,04/2026,FlashReport_March_2026.pdf,147,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618529,P:618529,Varanasi Ring Road Pkg-II connecting Sandaha Village km 11.70 / NH-29 with Revasa Village km 818.80 / NH-2,2026-02,06/2025,06/2026,2026-03,12,02/2022,06/2026,06/2025,06/2025,06/2025,06/2025,06/2026,10/2026,10/2026,FlashReport_March_2026.pdf,147,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618692,P:618692,Aligarh-Kanpur Pkg I [Aligarh-Bhadwas],2026-02,04/2021,04/2026,2026-03,60,06/2022,04/2026,,,04/2021,04/2021,04/2026,08/2026,08/2026,FlashReport_March_2026.pdf,148,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618710,P:618710,DL/UP Border - EPE Crossing Pkg-02,2026-02,08/2024,04/2026,2026-03,20,11/2023,04/2026,08/2024,08/2024,08/2024,08/2024,04/2026,05/2026,05/2026,FlashReport_March_2026.pdf,148,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618722,P:618722,6L access Controlled Greenfield Highway from Gogwan Jalalpur Shamli to Ranipur Barsi Saharanpur of Shamli -Ambala section Package-I Design Ch. Form km 00 to km 45.500,2026-02,01/2026,07/2026,2026-03,6,05/2025,07/2026,01/2026,01/2026,01/2026,01/2026,07/2026,07/2026,07/2026,FlashReport_March_2026.pdf,148,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618761,P:618761,4L Spur of Meerut-Garh-Mukteshwar section connecting NH-119 and NH-58 bypassing Meerut Town of NH 709 A,2026-02,09/2025,07/2026,2026-03,10,02/2025,07/2026,02/2025,09/2025,09/2025,09/2025,07/2026,07/2026,07/2026,FlashReport_March_2026.pdf,148,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618798,P:618798,4L of Sonauli - Gorakhpur,2026-02,02/2026,05/2026,2026-03,3,03/2025,05/2026,02/2026,02/2026,02/2026,02/2026,05/2026,06/2026,06/2026,FlashReport_March_2026.pdf,148,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618855,P:618855,"Improvement and Up-Gradation of Existing Road to 2/4L PS from Km 40.000 to 88.750, start of Khutar bypass to start of Shahjahanpur bypass of NH 731Pkg-I",2026-02,09/2025,04/2026,2026-03,7,02/2025,04/2026,09/2025,09/2025,09/2025,09/2025,04/2026,04/2026,04/2026,FlashReport_March_2026.pdf,149,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618856,P:618856,"Improvement and Up-Gradation of Existing Road to 4L PS from Km 123.650 to 175.080, from Start of Shahabad Bypass to End of Hardoi bypass of NH 731 Pkg-2B",2026-02,04/2026,12/2026,2026-03,8,11/2025,12/2026,04/2026,04/2026,04/2026,04/2026,12/2026,11/2026,11/2026,FlashReport_March_2026.pdf,149,Table 6: All Ongoing Projects,1,True,2025-12;2026-01;2026-02;2026-03;2026-04,SOURCE_VERIFIED,2025-12:FlashReport_December_2025.pdf:p103=04/2026; 2026-01:FlashReport_January_2026.pdf:p128=04/2026; 2026-02:FlashReport_February_2026.pdf:p159=04/2026; 2026-03:FlashReport_March_2026.pdf:p149=12/2026; 2026-04:FlashReport_April2026.pdf:p154=11/2026
618858,P:618858,"Improvement and Up-Gradation of Existing Road to 4L PS from Km 88.750 to 123.650, from Start of Shahjahanpur Bypass to start of Shahabad bypass of NH 731Pkg.-2A",2026-02,06/2026,12/2026,2026-03,6,01/2026,12/2026,,,06/2026,06/2026,12/2026,11/2026,11/2026,FlashReport_March_2026.pdf,149,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618859,P:618859,"Improvement and Up-Gradation of Existing Road to 4L PS from Km 229.070 to 260.800, End of Hardoi District to Lucknow Ring road of NH 731 Pkg-4",2026-02,05/2025,04/2026,2026-03,11,10/2024,04/2026,05/2025,05/2025,05/2025,05/2025,04/2026,05/2026,05/2026,FlashReport_March_2026.pdf,149,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618864,P:618864,4L from Mathura Bypass Start at Existing Km. 154.20 of NH-44 to Gaju Village at Km 32.982 of NH-530B Pkg-IB,2026-02,10/2025,04/2026,2026-03,6,03/2025,04/2026,10/2025,10/2025,10/2025,10/2025,04/2026,05/2026,05/2026,FlashReport_March_2026.pdf,149,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618883,P:618883,Construction of Four Lane Highway form Ghazipur- Ballia-UP/Bihar State Border Greenfield section of NH-31 Package I [from Hridaipur km 0.000 to Shahapur km 42.500] on EPC Mode in the state of Uttar Pradesh.,2026-02,12/2025,04/2026,2026-03,4,07/2025,04/2026,12/2025,12/2025,12/2025,12/2025,04/2026,06/2026,06/2026,FlashReport_March_2026.pdf,149,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618885,P:618885,Construction of Four Lane Highway from Ghazipur- Ballia-UP/Bihar State Border Greenfield section of NH-31 Package IV [from Buxur Spur of length km 17.270 on EPC Mode in the state of Uttar Pradesh.,2026-02,03/2026,08/2026,2026-03,5,06/2025,08/2026,06/2025,06/2025,03/2026,03/2026,08/2026,08/2026,08/2026,FlashReport_March_2026.pdf,149,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618893,P:618893,Varanasi Gorakhpur Section Packege IV from km. 149.540 to km. 215.160 Mau- Gorakhpur,2026-02,12/2024,04/2026,2026-03,16,10/2019,04/2026,,,12/2024,12/2024,04/2026,05/2026,05/2026,FlashReport_March_2026.pdf,149,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618911,P:618911,4L Greenfield Western Side spur of Rampur-Rudrapur Section from Km 0.000 to Km 13.700 connecting NH-24 to NH-87 bypassing rampur town,2026-02,03/2026,05/2026,2026-03,2,11/2024,05/2026,03/2026,03/2026,03/2026,03/2026,05/2026,05/2026,05/2026,FlashReport_March_2026.pdf,149,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618924,P:618924,2L PS of Najibabad Kotdwar section from 112.575 to Km. 138.635 of NH,2026-02,04/2026,06/2026,2026-03,2,09/2025,06/2026,,,04/2026,04/2026,06/2026,06/2026,06/2026,FlashReport_March_2026.pdf,149,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618925,P:618925,Bijnor-Kotawali,2026-02,02/2026,04/2026,2026-03,2,05/2023,04/2026,02/2026,02/2026,02/2026,02/2026,04/2026,05/2026,05/2026,FlashReport_March_2026.pdf,149,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
617929,P:617929,Construction of 2 lane with paved shoulder of Kund Bypass from Design Km 35.130 to Km 47.700 existing Km 33.130 to Km 41.260 of NH-109 in the State of Uttarakhand,2026-02,02/2021,12/2026,2026-03,70,05/2020,12/2026,02/2021,02/2021,02/2021,02/2021,12/2026,12/2026,12/2026,FlashReport_March_2026.pdf,150,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
617968,P:617968,Construction & Widening Including Augustmuni Bypass Ch-16.545 to Ch - 19.890 to 2L/PS from Km 16.545-Km 33.130 & 45.980 -57.975 Augustmuni to Kund & Guptkashi to Sitapur on NH 109 in UK,2026-02,07/2021,03/2024,2026-03,32,02/2020,03/2024,07/2021,07/2021,07/2021,07/2021,03/2024,03/2024,03/2024,FlashReport_March_2026.pdf,150,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
617970,P:617970,Reconstruction of existing 2 L/IL to 2L with paved shoulder from existing km 52.200 to 92.880 of NH-,2026-02,03/2021,10/2023,2026-03,31,06/2019,10/2023,03/2021,03/2021,03/2021,03/2021,10/2023,10/2023,10/2023,FlashReport_March_2026.pdf,150,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618929,P:618929,4L of Moradabad western side spur connecting NH-734 & NH-24 from Km. 0.000 to Km. 33.200 Pkg-I,2026-02,03/2026,06/2026,2026-03,3,09/2025,06/2026,,,03/2026,03/2026,06/2026,06/2026,06/2026,FlashReport_March_2026.pdf,150,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
619162,P:619162,4L of Najibabad Bypass from Km. 105.423 to Km. 118.373 excluding 2.45 Km. of NH- 74 Bypass of NH-119,2026-02,10/2025,04/2026,2026-03,6,06/2024,04/2026,,10/2025,10/2025,10/2025,04/2026,05/2026,05/2026,FlashReport_March_2026.pdf,150,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
617975,P:617975,Rehabilitation and upgradation to 2 lane with paved shoulder configuration from km 122.00 Dharasu Bend to km 147.230 Silkyara Bend of NH-94 in the state of Uttarakhand,2026-02,10/2021,07/2024,2026-03,33,11/2019,07/2024,10/2021,10/2021,10/2021,10/2021,07/2024,07/2024,07/2024,FlashReport_March_2026.pdf,151,Table 6: All Ongoing Projects,1,True,2025-12;2026-01;2026-02;2026-03;2026-04,SOURCE_VERIFIED,2025-12:FlashReport_December_2025.pdf:p104=10/2021; 2026-01:FlashReport_January_2026.pdf:p129=10/2021; 2026-02:FlashReport_February_2026.pdf:p161=10/2021; 2026-03:FlashReport_March_2026.pdf:p151=07/2024; 2026-04:FlashReport_April2026.pdf:p156=07/2024
618210,P:618210,Rehabilitation and upgradation of Askot-Lipulekh on EPC Basis for Phase-I Existing Km 72.00 to 107.620 Design Chainage Km 21330 to Km 56935 under Project Hirak of BRO in the state of Uttarakhand under Bharatmala Pariyojna Phase-I on EPC Mode,2026-02,01/2024,06/2026,2026-03,29,12/2023,06/2026,,,01/2024,01/2024,06/2026,06/2026,06/2026,FlashReport_March_2026.pdf,151,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
617960,P:617960,Construction of new road at the missing link portion of NH-81 along approved alignment between Harishchandrapur and Eastern approach of Kalindri Bridge from Km 46.550 to Km 59.697 in the district of Malda. Job No-081-WB-2015-16/400,2026-02,11/2021,06/2026,2026-03,55,11/2018,06/2026,11/2021,,11/2021,11/2021,06/2026,06/2026,06/2026,FlashReport_March_2026.pdf,152,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618390,P:618390,"Construction, Operation & Maintenance of 2-L Bi-directional Silkyara Bend- Barkot Tunnel with escape passage including approaches Tunnel-4.531 & Approach road- 0.328 on Dharasu-Yamunotri section b/w Chainage 25.400km and 51.00km falling",2026-02,06/2026,03/2027,2026-03,9,07/2022,03/2027,06/2026,,06/2026,06/2026,03/2027,03/2027,03/2027,FlashReport_March_2026.pdf,152,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618875,P:618875,4L of Haridwar Nagina section Design Ch. LME from km 13.829 to km 17.110 & km 26.077 to km 27.508 and Design Ch. RME from km 13.839 to km 17.120 & km to km 27.509 of EUP mitigation measures on NH74,2026-02,12/2025,06/2026,2026-03,6,02/2024,06/2026,,,12/2025,12/2025,06/2026,06/2026,06/2026,FlashReport_March_2026.pdf,152,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
619155,P:619155,Upgradation and 4L of Haridwar Bypass from Km 0.000 Km 188.100 of NH-58 to Km. 15.100 Km 5.100 of NH 74 PKg-1,2026-02,04/2026,10/2026,2026-03,6,10/2024,10/2026,,04/2026,04/2026,04/2026,10/2026,10/2026,10/2026,FlashReport_March_2026.pdf,152,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618427,P:618427,Construction & upgradation of existing road to 2-lane with paved shoulder including geometric improvement of Kafer- Lava More section from km 40.00 to km 61.100 of NH717-A on EPC under SARDP-NE A in state of West Bengal Pkg-VA,2026-02,10/2025,05/2026,2026-03,7,04/2023,05/2026,10/2025,,10/2025,10/2025,05/2026,05/2026,05/2026,FlashReport_March_2026.pdf,153,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618429,P:618429,Construction & upgradation of existing road to 2-lane with paved shoulder including geometric improvement of sect. from Pedong bypass to Reshi Border km 79.700 to km 96.254 of NH-717A under SARDP-NE-A on EPC as part of Alternate connectivity,2026-02,04/2025,05/2026,2026-03,13,04/2022,05/2026,06/2023,,04/2025,04/2025,05/2026,05/2026,05/2026,FlashReport_March_2026.pdf,153,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618430,P:618430,Construction of alternative highway to Gangtok in Sikkim via Bagrakot -Chuikhim- Nimbong -Kafer-Bakhim-Algarah-Rhenock in the State of West Bengal and from Rhenok-Rorathang-Pakyong along with spur from Aritar-Rolep-Menla in the State of Sikkim from Km 0.00 to Km 13.00 of Bagrakot -Kafer section of NH 717A on EPC Mode under Phase-A of SARDP-NE in the State of West Bengal PKG- IVA,2026-02,06/2025,04/2026,2026-03,10,04/2022,04/2026,,,06/2025,06/2025,04/2026,05/2026,05/2026,FlashReport_March_2026.pdf,153,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618431,P:618431,Construction of alternative highway to Gangtok in Sikkim via Bagrakot -Chuikhim- Nimbong -Kafer-Bakhim-Algarah-Rhenock in the State of West Bengal and from Rhenok-Rorathang-Pakyong along with spur from Aritar-Rolep-Menla in the State of Sikkim from Km 13.00 to Km 25.60 of Bagrakot -Kafer section of NH 717A on EPC Mode under Phase-A of SARDP-NE in the State of West Bengal PKG- IVB,2026-02,03/2025,05/2026,2026-03,14,04/2023,05/2026,,,03/2025,03/2025,05/2026,05/2026,05/2026,FlashReport_March_2026.pdf,153,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618825,P:618825,Bridge over Ganga River at d/s of Farraka Barrage including Approaches connecting Farakka-Raiganj,2026-02,02/2026,04/2026,2026-03,2,12/2021,04/2026,02/2025,02/2025,02/2026,02/2026,04/2026,09/2026,09/2026,FlashReport_March_2026.pdf,153,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
618910,P:618910,4L of Purulia Bypass section from Km 84.030 to Km 94.345 of NH-32,2026-02,02/2024,04/2026,2026-03,26,08/2023,04/2026,02/2024,02/2024,02/2024,02/2024,04/2026,05/2026,05/2026,FlashReport_March_2026.pdf,153,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
709856,P:709856,MPLS-IP BASED ACCESS AND AGGREGATION NETWORK [MAAN] IN BSNL ALONG WITH TEST AND MEASURING EQUIPMENT,2026-02,03/2026,06/2026,2026-03,3,08/2024,06/2026,01/2026,01/2026,03/2026,03/2026,06/2026,06/2026,06/2026,FlashReport_March_2026.pdf,154,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
709857,P:709857,"Planning, Engineering, Supply, Installation, Testing, Commissioning, Integration & Annual Maintenance of 4G mobile network at 1 Lakh sites on PAN India basis including Mumbai & Delhi LSA on turnkey basis under Phase IX.2 Project.",2026-02,03/2026,09/2026,2026-03,6,06/2025,09/2026,03/2026,03/2026,03/2026,03/2026,09/2026,09/2026,09/2026,FlashReport_March_2026.pdf,154,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
400096,P:400096,Omkareshwar CADWM Project,2026-02,03/2026,06/2027,2026-03,15,12/2019,06/2027,03/2026,03/2026,03/2026,03/2026,06/2027,06/2027,06/2027,FlashReport_March_2026.pdf,155,Table 6: All Ongoing Projects,1,False,,NOT_SAMPLED,March revised completion target is later than the latest prior observed revised target.
